id,gap,magnitude,significance,depth,distance,latitude,longitude,name,hour
nc72673590,63,1.13,20,2.33,0.03945,36.6108333,-121.2105,California,8
nc72676206,123,1.13,20,-1.33,0.08324,37.4615,-118.821,California,17
ci37444823,49,1.13,20,2.55,0.1123,33.1691667,-116.0088333,California,8
nc72677111,65,1.13,20,6.24,0.008423,36.5833333,-121.1901667,California,5
nc72677201,85,1.13,20,9.35,0.02231,37.3728333,-122.2131667,California,10
ci37446439,37,1.13,20,15.29,0.05992,33.664,-116.7586667,California,4
nc72681116,78,1.13,20,8.02,0.02687,37.0041667,-121.4641667,California,8
nc72685071,134,1.13,20,-0.61,0.01817,36.0055,-120.5585,California,15
nc72670211,192,1.12,19,7.15,0.03216,40.4053333,-121.4636667,California,18
mb80163959,156,1.12,19,14.65,0.147,47.6183333,-113.8541667,Montana,22
ci37646592,42,1.12,19,15.35,0.07112,33.2701667,-116.655,California,12
ci37434767,49,1.12,19,1.32,0.09744,33.7683333,-115.9145,California,21
nc72670870,47,1.12,19,2.26,0.003772,38.8346667,-122.791,California,9
ci37435239,43,1.12,19,16.27,0.176,33.8613333,-116.8441667,California,12
ci37436071,53,1.12,19,11.96,0.1156,33.9278333,-116.8781667,California,20
nc72672570,40,1.12,19,2.37,0.007053,38.8356667,-122.7986667,California,19
nc72673110,149,1.12,19,0.98,0.01564,38.8390007,-122.8231659,California,9
ci37441911,53,1.12,19,3.03,0.007438,35.9518333,-117.6581667,California,6
ci37444535,57,1.12,19,3.44,0.006918,35.9515,-117.6576667,California,22
ci37444815,138,1.12,19,10.3,0.0783,32.665,-115.8173333,California,7
ci37445535,57,1.12,19,3.14,0.01016,35.9535,-117.6608333,California,23
ci37664648,60,1.12,19,15.09,0.1131,34.068,-117.2728333,California,22
nc72680056,80,1.12,19,8.1,0.009218,37.107,-121.5113333,California,23
ci37667848,36,1.12,19,4.53,0.1056,33.2758333,-116.1118333,California,20
hv60239178,121,1.12,19,0.025,0.04163,19.2918333,-155.3805,Hawaii,18
nc72667036,164,1.11,19,1.66,0.0617,38.9195,-122.8885,California,11
nc72668861,192,1.11,19,7.03,0.03286,40.4056667,-121.4645,California,3
nc72670226,95,1.11,19,0.68,0.005672,38.8040009,-122.800499,California,18
ci37644736,106,1.11,19,1.1,0.1843,34.4401667,-116.2503333,California,21
uu60157427,203,1.11,19,11.63,0.0523,37.6933333,-113.011,Utah,3
ci37646608,71,1.11,19,15.84,0.1208,34.0338333,-117.2383333,California,12
ci37647264,97,1.11,19,9.55,0.0109,33.9968333,-118.351,California,7
nc72670390,93,1.11,19,0.73,0.01431,38.8471667,-122.8501667,California,11
ci37434559,58,1.11,19,2.49,0.05105,35.9621667,-117.919,California,17
nc72671015,153,1.11,19,1.25,0.07639,37.5135,-118.8295,California,18
uw61192641,177,1.11,19,2.62,0.1298,45.1825,-121.688,Oregon,21
nc72676001,105,1.11,19,5.28,0.07032,37.5458333,-121.6745,California,8
nc72676221,72,1.11,19,6.5,0.03183,36.5585,-121.1561667,California,18
nc72676541,173,1.11,19,2.15,0.1665,40.2923333,-121.2531667,California,8
nc72676556,116,1.11,19,0.7,0.01491,38.7854996,-122.7630005,California,9
nc72676611,69,1.11,19,1.51,0.007298,38.8313333,-122.8803333,California,11
nc72676646,114,1.11,19,2.16,0.08881,37.4831667,-118.8331667,California,12
nc72677216,100,1.11,19,3.29,0.01533,38.7923317,-122.7683334,California,11
ci37445999,58,1.11,19,4.68,0.06981,36.0288333,-117.9725,California,13
ci37446991,101,1.11,19,12.37,0.07703,33.9841667,-116.7138333,California,17
uw61179617,118,1.11,19,14.27,0.05107,47.9135,-121.9626667,Washington,23
ci37447215,46,1.11,19,1.81,0.09786,33.769,-115.9138333,California,23
ci37448199,89,1.11,19,1.46,0.09614,33.7678333,-115.9116667,California,4
ci37667384,77,1.11,19,12.14,0.06345,33.4713333,-116.4693333,California,12
nc72683956,156,1.11,19,7.32,0.1523,38.9728333,-123.266,California,11
nn00553420,173.77,1.1,19,0.6,0.662,36.49,-113.9923,Nevada,3
ak13806093,68.39999453,1.1,19,2.7,0.06378039,61.4464,-151.7569,Alaska,5
ak13831369,133.1999893,1.1,19,30.2,0.2712912,61.5179,-146.4904,Alaska,6
ak13810819,53.99999568,1.1,19,4.5,0.02155957,61.1827,-152.2379,Alaska,19
ak13812636,68.39999453,1.1,19,0.9,0.4258014,63.4517,-147.824,Alaska,0
nn00553562,223.12,1.1,19,9.7,0.143,41.8584,-119.6533,Oregon,0
ak13832343,57.59999539,1.1,19,123.3,0.3117154,63.7026,-149.6378,Alaska,1
nn00553580,225.37,1.1,19,7.3,0.156,41.8456,-119.6456,Oregon,1
uw61172602,111,1.1,19,-1.08,0.02036,46.8546667,-121.7503333,Washington,2
ak13832350,115.1999908,1.1,19,38,0.1787647,61.9854,-148.3597,Alaska,3
ak13813560,82.79999338,1.1,19,1.4,0.03862756,61.2911,-152.4551,Alaska,4
ak13814029,46.79999626,1.1,19,115.5,0.2596131,63.9852,-148.8097,Alaska,5
nn00553583,224.94,1.1,19,7.5,0.152,41.8476,-119.6516,Oregon,5
ak13832369,194.3999844,1.1,19,13.1,0.3763941,53.4178,-167.2798,Alaska,6
ak13814038,176.3999859,1.1,19,8.4,0.6629567,68.7606,-142.5006,Alaska,7
ak13814526,100.7999919,1.1,19,37.9,0.3126137,61.396,-149.8677,Alaska,9
ak13832404,111.5999911,1.1,19,35.8,0.1625951,61.7884,-149.7836,Alaska,12
ak13832411,75.59999395,1.1,19,5.7,0.4761071,62.272,-148.5621,Alaska,13
ak13832426,226.7999819,1.1,19,27.1,0.1688833,51.6145,-177.1008,Alaska,17
ak13816045,61.1999951,1.1,19,4.6,0.05659386,61.3158,-152.2172,Alaska,1
ak13818663,104.3999916,1.1,19,1.4,0.2802744,63.2852,-151.1169,Alaska,16
ak13832285,68.39999453,1.1,19,14.1,0.09072984,61.6933,-148.8268,Alaska,18
nc72668401,60,1.1,19,1.34,0.002784,38.8115005,-122.8280029,California,19
ak13818833,0,1.1,19,16.8,0,64.944,-152.4281,Alaska,21
ak13818857,0,1.1,19,1.3,0,60.3108,-143.1361,Alaska,22
ak13818889,0,1.1,19,28.2,0,61.3893,-146.7696,Alaska,0
ak13839958,140.3999888,1.1,19,80,0,63.0277,-149.7004,Alaska,3
nn00553879,205.59,1.1,19,10.6,0.328,38.7248,-119.8303,Nevada,5
ak13839980,0,1.1,19,9.7,0,60.4214,-147.7431,Alaska,8
ak13839985,0,1.1,19,0.6,0,60.3762,-151.536,Alaska,10
nc72669151,64,1.1,19,1.63,0.005849,38.7558333,-122.7235,California,13
nc72669661,120,1.1,19,7.41,0.03269,40.4123333,-121.4606667,California,22
ak13837590,57.59999539,1.1,19,20.4,0,62.2125,-145.6393,Alaska,23
ak13837607,39.59999683,1.1,19,79,0,62.7596,-150.6365,Alaska,4
ak13820337,75.59999395,1.1,19,5.2,0,61.477,-140.6343,Alaska,5
ak13820926,68.39999453,1.1,19,20,0,62.2259,-149.2353,Alaska,13
ci37644600,126,1.1,19,1.31,0.09395,36.087,-117.5993333,California,13
nn00554095,212.07,1.1,19,10,0.22,37.1669,-118.4081,California,4
ak13822969,64.79999482,1.1,19,57.7,0,62.5599,-149.3551,Alaska,6
ak13823354,125.9999899,1.1,19,64,0,60.2828,-151.6057,Alaska,9
nc72670571,77,1.1,19,2.62,0.01123,38.8256683,-122.7959976,California,11
ak13823556,111.5999911,1.1,19,62.4,0,60.2084,-151.6651,Alaska,11
ak13824067,79.19999366,1.1,19,87.2,0.4868869,62.9625,-150.3473,Alaska,17
ak13824070,143.9999885,1.1,19,2.4,0.3386649,65.3755,-144.7835,Alaska,17
ak13839886,86.39999309,1.1,19,50.5,0.2533249,60.4316,-149.7342,Alaska,17
ak13824403,118.7999905,1.1,19,0,0.1473237,64.971,-147.3804,Alaska,19
nn00554310,240.79,1.1,19,11.6,0.062,40.1404,-120.2228,California,7
ak13826914,107.9999914,1.1,19,4.4,0,62.223,-154.7978,Alaska,8
ak13827178,68.39999453,1.1,19,14.1,0,61.9126,-148.5354,Alaska,9
ak13840370,71.99999424,1.1,19,15,0,60.9769,-146.6598,Alaska,15
ak13840374,86.39999309,1.1,19,6.8,0,61.1782,-148.0986,Alaska,16
ak13829088,0,1.1,19,38.6,0,62.0537,-149.4002,Alaska,1
ak13829102,165.5999868,1.1,19,12.6,0,53.8807,-166.4382,Alaska,1
ak13844686,100.7999919,1.1,19,48.6,0,61.5328,-149.9911,Alaska,2
ak13829117,107.9999914,1.1,19,42.9,0,61.7748,-149.5694,Alaska,4
ak13829149,50.39999597,1.1,19,70.9,0,62.2854,-151.2335,Alaska,6
ak13844719,100.7999919,1.1,19,3.1,0,61.6425,-151.3224,Alaska,8
nn00554364,177.81,1.1,19,10.5,0.336,38.6677,-119.3806,Nevada,8
ak13844739,172.7999862,1.1,19,5.7,0,59.6043,-138.8413,Alaska,11
ak13829335,86.39999309,1.1,19,17.2,0,60.3251,-141.3498,Alaska,12
ak13829340,151.1999879,1.1,19,43.1,0,59.8469,-150.5807,Alaska,13
ak13829348,0,1.1,19,2.4,0,64.4991,-152.7641,Alaska,14
ak13844755,287.999977,1.1,19,21.7,0,51.5296,-176.029,Alaska,15
ak13844756,320.3999744,1.1,19,30,0,51.6088,-175.5541,Alaska,15
ak13829357,75.59999395,1.1,19,31.6,0,61.0734,-150.3976,Alaska,15
ci37646864,116,1.1,19,3.11,0.08848,33.7611667,-115.9066667,California,16
ak13844767,190.7999847,1.1,19,21.3,0,51.4854,179.4122,Alaska,17
ak13829381,43.19999654,1.1,19,4.4,0,61.1645,-152.2261,Alaska,18
ak13829427,104.3999916,1.1,19,89.3,0,63.2241,-149.3175,Alaska,19
ak13841692,68.39999453,1.1,19,10.2,0,60.1442,-139.553,Alaska,20
nn00554435,113.07,1.1,19,6.8,0.366,38.6442,-119.4092,Nevada,21
ak13841697,0,1.1,19,127.9,0,62.6705,-152.3145,Alaska,21
nn00554534,251,1.1,19,16.6,0.058,40.1448,-120.2322,California,1
nn00554574,239.28,1.1,19,11.6,0.059,40.1357,-120.2233,California,1
ak13829695,0,1.1,19,77.2,0,62.8314,-150.5752,Alaska,3
ak13829980,190.7999847,1.1,19,8.4,0,59.9072,-140.6894,Alaska,8
ak13841752,82.79999338,1.1,19,15,0,60.1696,-139.5047,Alaska,9
ak13830200,0,1.1,19,120,0,63.7099,-149.6248,Alaska,12
ak13841769,0,1.1,19,80.1,0,62.4047,-151.2366,Alaska,12
ak13841795,0,1.1,19,124.8,0,63.2504,-150.5087,Alaska,18
nn00554722,240.36,1.1,19,12,0.063,40.1381,-120.2196,California,20
nn00554736,239.17,1.1,19,11.2,0.064,40.1371,-120.2178,California,22
nn00554737,161.24,1.1,19,6.1,0.244,38.4958,-117.8546,Nevada,22
nc72670880,111,1.1,19,2.02,0.004935,38.8366661,-122.8296661,California,9
nc72670895,107,1.1,19,2.89,0.008546,38.8065,-122.8186667,California,9
ci37435167,55,1.1,19,2.62,0.09302,33.7658333,-115.9071667,California,11
ak13831968,140.3999888,1.1,19,5,0.3943604,63.0929,-151.4351,Alaska,16
ak13846741,111.5999911,1.1,19,18.2,0,62.1349,-145.1409,Alaska,22
ak13832894,0,1.1,19,8.9,0,61.9648,-151.6676,Alaska,4
ak13833532,71.99999424,1.1,19,5.4,0,61.5513,-141.0364,Alaska,12
ak13833533,46.79999626,1.1,19,6.6,0,61.5303,-140.9951,Alaska,12
ak13833810,68.39999453,1.1,19,0,0,64.9871,-147.3273,Alaska,18
nc72671415,80,1.1,19,0.85,0.0116,38.8378333,-122.7455,California,18
nn00555100,148.16,1.1,19,13.6,0.189,38.2557,-118.7454,Nevada,0
nn00555140,135.56,1.1,19,9.2,0.116,39.1564,-118.0461,Nevada,6
nn00555163,231.53,1.1,19,11.1,0.043,40.1248,-120.2397,California,8
nc72671680,76,1.1,19,8.12,0.02678,36.5595,-121.1628333,California,8
ak13847407,86.39999309,1.1,19,9.3,0,61.9738,-143.7119,Alaska,13
nn00555148,208.01,1.1,19,6,0.103,41.9481,-119.6526,Oregon,13
nn00555194,206.96,1.1,19,16.1,0.445,37.6222,-116.8155,Nevada,14
ak13835515,79.19999366,1.1,19,0,0,64.9806,-147.3609,Alaska,19
ak13859156,71.99999424,1.1,19,11.9,0,61.101,-150.6205,Alaska,22
nc72672045,105,1.1,19,1.18,0.007221,38.8421667,-122.7663333,California,1
hv61367606,95,1.1,19,3.562,0.02763,19.4313333,-155.6225,Hawaii,1
ak13859176,46.79999626,1.1,19,11.2,0,62.2195,-149.5614,Alaska,2
nn00555224,133.65,1.1,19,17.6,0.444,37.6218,-116.8125,Nevada,2
nn00556631,243.07,1.1,19,2.3,0.193,41.1355,-116.1568,Nevada,2
ak13859179,53.99999568,1.1,19,70.6,0,62.7475,-150.2481,Alaska,2
nn00555234,89.63,1.1,19,0,0.439,37.6291,-116.7935,Nevada,6
uw61191761,184,1.1,19,4.74,0.1507,47.6468333,-122.6198333,Washington,8
ak13836555,0,1.1,19,5.8,0,65.3923,-144.6941,Alaska,11
ak13837156,64.79999482,1.1,19,73.7,0,63.0205,-149.3117,Alaska,17
ak13837370,118.7999905,1.1,19,8.6,0,68.3857,-148.7708,Alaska,19
nc72672255,85,1.1,19,2.61,0.005663,38.8118333,-122.823,California,22
ak13837702,0,1.1,19,10,0,65.3699,-144.7518,Alaska,0
ak13837898,0,1.1,19,11.9,0,60.4683,-143.3703,Alaska,3
nn00555468,148,1.1,19,2.5,0.078,37.4176,-118.3491,California,7
ak13837938,0,1.1,19,15,0,62.1494,-149.572,Alaska,7
nn00555469,126.11,1.1,19,6.7,0.21,38.6654,-118.8014,Nevada,7
nc72672420,97,1.1,19,1.77,0.009974,38.8230019,-122.7835007,California,8
nn00555481,86.19,1.1,19,18.1,0.438,37.6064,-116.8225,Nevada,11
nc72672510,84,1.1,19,2.84,0.03287,37.5866667,-118.8708333,California,13
uw61192126,193,1.1,19,-0.48,0.1585,43.3216667,-123.3376667,Oregon,14
nn00555500,142.33,1.1,19,12.1,0.066,40.1401,-120.2167,California,16
ci37440199,144,1.1,19,6.36,0.08886,35.6721667,-117.492,California,16
ak13839168,0,1.1,19,5,0,63.2939,-151.3338,Alaska,16
nn00555523,164.2,1.1,19,15.4,0.44,37.6255,-116.8014,Nevada,17
nn00555538,313.34,1.1,19,24.4,0.411,37.5838,-116.8038,Nevada,17
ak13839195,79.19999366,1.1,19,15,0.646787,63.831,-147.6213,Alaska,18
ak13839304,262.799979,1.1,19,5,0.6342106,66.801,-154.9373,Alaska,2
ak13839309,61.1999951,1.1,19,15,0.2542232,64.219,-148.011,Alaska,3
ci37440983,166,1.1,19,5.03,0.03718,37.2208333,-117.6018333,California,11
ak13839726,79.19999366,1.1,19,5,0.1670866,64.9546,-147.3372,Alaska,15
nn00555640,164.5,1.1,19,7.7,0.027,37.2179,-117.6182,California,15
nc72673270,64,1.1,19,0.74,0.007301,38.8273315,-122.8426666,California,15
nc72673365,55,1.1,19,2.09,0.008991,38.8341675,-122.800499,California,21
ak13840126,0,1.1,19,1,0,60.6864,-144.4572,Alaska,3
ak13840157,0,1.1,19,77.8,0,60.5694,-151.9193,Alaska,4
ak13875645,183.5999853,1.1,19,30.8,0,58.1782,-153.5219,Alaska,6
ak13840222,0,1.1,19,45.5,0,61.4749,-150.2518,Alaska,7
ak13875666,71.99999424,1.1,19,75.8,0,61.1281,-151.805,Alaska,11
nn00555735,165.86,1.1,19,6.3,0.187,38.27,-118.7417,Nevada,13
nn00555771,245.14,1.1,19,17.5,0.424,37.6044,-116.8007,Nevada,17
nn00555786,314.8,1.1,19,18.8,0.428,37.5979,-116.8163,Nevada,19
nn00555802,154.45,1.1,19,11.4,0.213,38.6531,-118.7932,Nevada,22
nn00555805,124.19,1.1,19,0,0.186,37.4245,-115.2837,Nevada,22
ak13878438,71.99999424,1.1,19,83.9,0,62.6274,-151.2,Alaska,23
nn00555818,134.93,1.1,19,3.1,0.118,37.4661,-118.0541,California,2
ak13840894,0,1.1,19,23.2,0,61.0398,-148.9426,Alaska,3
ak13840936,0,1.1,19,13.9,0,63.2622,-151.2012,Alaska,4
ak13878468,151.1999879,1.1,19,76.9,0,60.0849,-152.2579,Alaska,8
ci37443799,57,1.1,19,3.23,0.007756,35.952,-117.6585,California,11
ak13841629,0,1.1,19,10.5,0,64.7769,-147.7978,Alaska,14
ak13878496,165.5999868,1.1,19,10.2,0,61.8747,-150.9061,Alaska,16
ak13841670,0,1.1,19,1,0,68.5202,-147.1397,Alaska,17
nn00555981,225.1,1.1,19,0,0.242,37.437,-117.009,Nevada,17
ak13841687,133.1999893,1.1,19,33.2,0,61.2028,-149.3134,Alaska,19
nn00555975,62.72,1.1,19,3.1,0.178,37.3928,-117.0694,Nevada,19
ak13879102,64.79999482,1.1,19,2,0,61.2062,-140.6373,Alaska,0
ak13841828,0,1.1,19,9.6,0,63.4826,-150.8909,Alaska,0
ak13841852,0,1.1,19,8.8,0,62.8153,-152.0323,Alaska,2
nn00556001,194.39,1.1,19,11.8,0.202,40.1894,-121.0685,California,4
ak13879125,179.9999856,1.1,19,43.2,0,60.3042,-150.4927,Alaska,7
nn00556091,76.13,1.1,19,5.6,0.085,37.9886,-114.5859,Nevada,16
ak13842187,0,1.1,19,20,0,62.07,-148.5086,Alaska,18
ak13842269,0,1.1,19,120,0,63.1422,-150.6094,Alaska,20
pr16227001,291.6,1.1,19,7,0.08623827,17.982,-66.9537,Puerto Rico,20
ak13842413,0,1.1,19,30,0,60.6062,-142.7535,Alaska,23
ak13842513,0,1.1,19,5,0,65.2862,-148.9668,Alaska,1
nn00556150,100.34,1.1,19,10.5,0.037,39.2412,-120.1072,California,4
nn00556161,56.25,1.1,19,9.2,0.031,38.4017,-118.1579,Nevada,7
nn00556166,112.54,1.1,19,6.3,0.056,40.0281,-120.8165,California,8
ci37445887,45,1.1,19,10.5,0.03359,33.5566667,-116.432,California,11
nn00556177,125.8,1.1,19,17.8,0.347,38.3135,-119.4707,California,11
ak13843372,0,1.1,19,15,0,63.7232,-152.8211,Alaska,11
ak13843489,0,1.1,19,5,0,64.7498,-150.7655,Alaska,12
ak13843661,0,1.1,19,10,0,64.6996,-150.649,Alaska,14
nn00556307,103.98,1.1,19,10,0.096,38.3378,-118.1665,Nevada,23
nn00556349,210.58,1.1,19,17.1,0.361,40.0548,-119.2435,Nevada,15
ak13846532,0,1.1,19,120,0,63.2173,-150.4632,Alaska,16
nn00556375,139.56,1.1,19,8.2,0.296,38.807,-118.8237,Nevada,19
nn00556413,215.02,1.1,19,6.7,0.207,36.0522,-114.8212,Nevada,5
ak13846686,0,1.1,19,15,0,63.4847,-147.8737,Alaska,9
nc72678261,113,1.1,19,6.47,0.0579,37.5185,-118.7833333,California,10
uw61179772,144,1.1,19,5.96,0.171,47.9313333,-121.5998333,Washington,10
ci37447791,48,1.1,19,-0.49,0.04816,33.6331667,-117.1535,California,15
ak13847098,0,1.1,19,10,0,65.4146,-144.6202,Alaska,1
ak13847119,0,1.1,19,15,0,65.6877,-145.1626,Alaska,3
nc72678916,58,1.1,19,2.03,0.01103,38.7913333,-122.7463333,California,13
ak13847784,0,1.1,19,20,0,62.9958,-151.1002,Alaska,17
nn00556677,133.04,1.1,19,6.2,0.064,35.974,-116.7837,California,11
ak13850215,0,1.1,19,15,0,63.4473,-150.8938,Alaska,13
nc72679941,72,1.1,19,9.29,0.09973,35.7006667,-121.0333333,California,20
ak13851805,0,1.1,19,15,0,63.3917,-151.5614,Alaska,1
ak13851820,0,1.1,19,5,0,63.3973,-150.8923,Alaska,3
ak13853375,0,1.1,19,10,0,61.741,-148.4163,Alaska,9
nn00556804,212.01,1.1,19,7.3,0.055,41.9082,-119.7608,Oregon,11
ak13854308,0,1.1,19,5,0,63.46,-144.8523,Alaska,15
ak13855246,0,1.1,19,100,0,63.2923,-150.3162,Alaska,18
ak13856268,0,1.1,19,40,0,61.6014,-146.3197,Alaska,1
nn00556838,83.8,1.1,19,6.2,0.106,39.1844,-119.5395,Nevada,1
ak13856619,0,1.1,19,15,0,60.6613,-142.8437,Alaska,4
ak13858711,0,1.1,19,30,0,61.6014,-146.3197,Alaska,11
ak13859138,0,1.1,19,90,0,62.9486,-151.1268,Alaska,13
ak13860011,0,1.1,19,5,0,60.0983,-139.6169,Alaska,17
ak13860758,0,1.1,19,10,0,63.6848,-145.6027,Alaska,20
ak13861125,0,1.1,19,5,0,61.7922,-148.5194,Alaska,21
ak13862694,0,1.1,19,35,0,61.6014,-146.3197,Alaska,2
ak13862696,0,1.1,19,5,0,63.5362,-147.9821,Alaska,2
ak13863503,0,1.1,19,5,0,64.9017,-147.2264,Alaska,6
nn00556958,210.34,1.1,19,0.7,0.154,41.9484,-119.5837,Oregon,7
ak13864293,0,1.1,19,10,0,65.5077,-143.3837,Alaska,11
ak13866718,0,1.1,19,10,0,64.65,-150.9999,Alaska,0
nn00557102,58.39,1.1,19,5.7,0.151,37.3945,-117.113,Nevada,11
nn00557202,88.18,1.1,19,3.7,0.327,37.6904,-115.2546,Nevada,0
nc72683591,108,1.1,19,0.55,0.004217,37.6293335,-118.899498,California,1
ak13873221,0,1.1,19,10,0,64.8391,-146.764,Alaska,3
nn00557269,78.82,1.1,19,0,0.397,38.6658,-119.5427,Nevada,5
nn00557278,137.33,1.1,19,0,0.349,37.247,-115.5932,Nevada,14
nn00557364,237.8,1.1,19,4.1,0.131,40.0258,-120.7997,California,23
ak13876541,0,1.1,19,5,0,63.5439,-151.3453,Alaska,2
ak13877830,0,1.1,19,5,0,67.2062,-143.1061,Alaska,10
ak13878271,0,1.1,19,5,0,63.2929,-151.4449,Alaska,13
nn00557492,273.04,1.1,19,3.8,0.125,40.0235,-120.7925,California,16
nn00557496,183.82,1.1,19,5.2,0.071,40.6366,-119.456,Nevada,17
ak13878636,0,1.1,19,5,0,63.2458,-151.1096,Alaska,7
nn00557627,266.27,1.1,19,12.2,0.156,38.8188,-120.0961,California,15
ak13878882,0,1.1,19,5,0,63.2449,-151.2206,Alaska,18
ak13879054,0,1.1,19,50,0,61.714,-149.7381,Alaska,19
ci37642176,77,1.09,18,17.53,0.08066,33.9111667,-116.77,California,20
hv61359441,101,1.09,18,3.235,0.04747,19.2843333,-155.3878333,Hawaii,17
nc72670581,110,1.09,18,8.04,0.06492,37.4843333,-118.8031667,California,11
ci37645544,43,1.09,18,8.21,0.04834,34.1651667,-117.4716667,California,1
ci37647192,51,1.09,18,1.72,0.09601,33.768,-115.9106667,California,3
ci37435023,66,1.09,18,9.52,0.1084,34.3793333,-116.4596667,California,3
nc72670810,242,1.09,18,10.36,0.1026,37.2808333,-118.3576667,California,3
ci37438223,261,1.09,18,14.22,0.2125,34.5436667,-118.9863333,California,15
ci37381421,251,1.09,18,4.68,0.06954,37.1673333,-117.6753333,California,12
nc72673680,91,1.09,18,6.11,0.0114,37.6358333,-118.8873333,California,10
ci37442631,57,1.09,18,5.33,0.143,33.0353333,-116.4263333,California,16
uu60158352,80,1.09,18,2.21,0.2813,37.8475,-112.4423333,Utah,1
uu60158647,108,1.09,18,5.12,0.007381,44.6758333,-110.9675,Montana,12
nc72678831,100,1.09,18,0.72,0.008263,38.8466667,-122.7896667,California,11
ci37144748,112,1.09,18,14.32,0.05199,34.8253333,-118.9521667,California,3
ci37666416,47,1.09,18,3.74,0.03117,35.9888333,-117.921,California,16
nc72682566,108,1.09,18,1.72,0.009589,37.626667,-118.890831,California,20
nc71104474,79,1.08,18,1.09,0.004907,38.7448333,-122.715,California,13
ci37643968,68,1.08,18,6.56,0.06874,34.2901667,-116.9966667,California,20
nc72670031,147,1.08,18,0.86,0.1347,37.4256667,-119.0223333,California,11
nc72669800,60,1.08,18,-0.59,0.02328,37.641,-118.9293333,California,4
mb80164289,94,1.08,18,11.39,0.061,44.7511667,-111.7465,Montana,3
nc72670195,99,1.08,18,1.17,0.006931,38.8409996,-122.8271637,California,4
ci37434815,65,1.08,18,7.87,0.06912,34.3145,-118.2941667,California,23
uu60157692,232,1.08,18,10.59,0.3234,36.8316667,-114.0011667,Nevada,10
nc72671535,152,1.08,18,2.08,0.07407,37.5158333,-118.8283333,California,23
nc72672050,80,1.08,18,1.83,0.01606,38.7863333,-122.7608333,California,1
ci37440711,110,1.08,18,8.59,0.1122,35.2705,-118.5603333,California,5
nc72673560,90,1.08,18,0.47,0.006615,38.8231659,-122.8434982,California,6
mb80165524,76,1.08,18,4.3,0.207,45.7185,-112.1195,Montana,23
nc72676111,91,1.08,18,5.33,0.03912,37.4181667,-121.7723333,California,12
nc72676366,99,1.08,18,1.83,0.004188,38.8089981,-122.800499,California,23
nc72676461,100,1.08,18,2,0.03631,36.4603333,-121.0281667,California,4
nc72677396,81,1.08,18,2.87,0.005335,38.8185005,-122.8073349,California,21
mb80166074,118,1.08,18,5.88,0.211,45.7155,-112.1228333,Montana,12
nc72680161,54,1.08,18,1.62,0.002675,38.7856667,-122.7381667,California,5
ci37666016,57,1.08,18,5.38,0.102,33.2711667,-116.1071667,California,7
ci37666064,36,1.08,18,2.9,0.1056,33.2743333,-116.1116667,California,7
nc72682016,238,1.08,18,6.24,0.08861,37.2921667,-118.4825,California,5
ci37668216,119,1.08,18,9.28,0.02853,34.1311667,-118.5313333,California,7
ci37668744,157,1.08,18,2.75,0.08693,34.159,-117.9745,California,17
ci37669112,52,1.08,18,3.64,0.1125,33.1775,-116.0415,California,1
ci37669688,74,1.08,18,10.48,0.1011,33.227,-116.0886667,California,13
ci37671280,44,1.08,18,5.16,0.08663,33.4926667,-116.794,California,5
ci37642096,79,1.07,18,1.62,0.07055,33.9478333,-116.3243333,California,19
mb80164354,252,1.07,18,-1.1,0.409,47.182,-111.7771667,Montana,22
ci37644064,90,1.07,18,15.04,0.03094,34.1503333,-118.3395,California,0
nc72668925,69,1.07,18,4.11,0.0187,36.6491667,-121.2643333,California,13
nc72669450,49,1.07,18,4.51,0.06899,35.542,-120.8226667,California,9
